date,ticker,revenue_growth,earnings_growth,trailing_pe,price_to_sales,operating_margin,fcf_margin,momentum,relative_strength,price_vs_ma,relative_volume,analyst_upside,net_upgrades,revisions_trend,institutional_flow,insider_flow,forward_return
2025-05-01,IONQ,95.41330187823247,110.20783287169378,,141.06626571954595,-5.396768277110951,-1.0165851229308382,-33.656411783208725,-26.041600991115597,10.36584077685383,-27.75002557915469,-51.60701093451379,0.0,0.0,271.0161547572794,-75022059.0,22.49818094803868
2025-05-01,KLAC,20.33105908966981,41.570421634080134,24.385781841479282,7.801958200727597,0.05470636067599433,0.3250449604317033,-11.02392344497608,-3.4091126528829507,-1.487074938096744,-7.6216456258326515,17.025774445434582,0.0,0.0,-3.2265508964880896,-14563158.0,15.452273402370187
2025-05-01,LRCX,20.325408029247093,29.040890829902377,25.287186243725568,5.327638197620679,0.30850204295650513,0.24316163239271452,-13.139579834961435,-5.524769042868305,-1.9666143538289438,-3.920179214983699,27.49185218859409,1.0,0.0,9.178537470424846,-9906598.0,15.418898576581142
2025-05-01,META,19.37328325578789,45.624808776607374,22.279213554137755,,0.42919112467715426,0.41879549189950693,-19.560782431297252,-11.945971639204123,-2.231111820175846,-0.05128385451181883,3.5644590515768737,0.0,0.0,-7.976631248524899,0.0,11.060599131717064
2025-05-01,MPWR,21.19784390732491,318.0647395489665,16.293609360587762,12.917977242406918,0.24437406551583526,0.2951085134339178,-8.722529474956664,-1.1077186828635344,3.8613023889064513,-22.066080622636687,38.575980182636286,0.0,-1.0,1.9224152490951483,-29341442.0,12.79690085806877
2025-05-01,MRVL,4.713401238266424,-5.1853439040068565,,9.12513743360838,-0.12489379779099405,0.12379675064588282,-48.82652546934837,-41.21171467725524,-10.013158665198462,-17.44664459735674,79.12774817190879,1.0,1.0,8.994746025194633,-7688533.0,-1.3781782408622156
2025-05-01,MSFT,14.128597031075651,12.130283937294761,32.57970728804138,11.598141711982311,0.4523165808673753,0.48409318173400984,2.509007047088385,10.123817839181514,10.068089848349103,0.03933720705830979,17.107656920060332,0.0,0.0,11.700108906659127,-15933665.0,6.582255023724071
2025-05-01,MU,71.05176933158583,-224.0244226174675,18.513687243040533,2.7687605527900887,0.1975545126584299,0.3041215720077898,-17.631430824926543,-10.016620032833412,-9.056946115055242,-16.84633476456594,57.51125999998814,-1.0,0.0,19.97330547923547,-6986256.0,23.235184281621855
2025-05-01,NBIS,,,,,,,-30.752533240588154,-23.137722448495023,-8.63962091871402,-58.201220752770766,88.08778029256376,0.0,0.0,49.414121219201135,0.0,62.67502365750155
2025-05-01,NFLX,15.003600972099296,44.050648018462546,53.56663521836972,12.010435395563151,0.2771012468048763,0.19759481210007823,11.597155833131323,19.211966625224452,16.937761294374255,19.63650126507335,-7.072703365006239,1.0,-3.0,3.5498342518291714,-112096273.0,5.3958175407081255
2025-05-01,NOW,27.845279233084376,-11.149624494511844,129.9796447339828,17.287952677661636,0.12930508326793966,0.4170372307960589,-6.386204969387732,1.2286058227053975,12.918847235237596,19.136931074287954,8.503185956211379,0.0,1.0,-4.425782088781225,0.0,5.930372007357088
2025-05-01,NVDA,114.20340763599354,144.89247311827955,,20.905114760511005,0.6241752683969747,0.16752109243890664,-13.25750855224297,-5.64269776014984,-1.1881900463820427,-17.33485624732989,45.00156143095526,0.0,0.0,11.863603271799489,-163578029.0,18.08978255290612
2025-05-01,OKLO,,-720.2791407799242,,,,,-44.91205948372033,-37.297248691627196,0.4758358986325373,-35.08515740976071,76.35880251561238,0.0,0.0,102.984083857746,-19676430.0,39.90878799119937
2025-05-01,ON,-13.164541441883271,-27.667784464146262,10.909090488738594,2.364913122209116,0.24959405842734705,0.22657893622128406,-24.485126790312616,-16.87031599821949,-5.289898415144645,-19.159721799785068,59.090915221047254,-1.0,0.0,11.863603271799489,-3989587.0,10.25252911548533
2025-05-01,ORCL,6.23309845743667,12.510409919496613,33.69610925235659,7.212911235293091,0.3093057024541527,0.46942616926303715,-15.28133221496516,-7.66652142287203,-0.3546602020151668,-17.86656659980589,20.04661804664847,-1.0,-1.0,-2.397730218635062,-704799121.0,8.034893407769816
2025-05-01,PANW,13.857374392220411,-44.895897390845995,104.06145490081614,14.353037841611714,0.10991190712327169,0.5672014468234059,-0.587068833533666,7.027741958559464,4.811531291539484,-19.28663305894619,9.73180394544877,1.0,6.0,93.52660450188775,-888552715.0,-2.6896492461001675
2025-05-01,PLTR,28.78613688375613,112.62334675100631,611.5789313065378,94.84114743483931,0.10832393709036481,0.16378009196976312,4.4212780579762745,12.036088850069405,27.494478451149142,-12.695871675506353,-35.22963866491274,2.0,4.0,1.2394074629457177,-1070263400.0,3.769367468024498
2025-05-01,QBTS,0.7878511075588124,73.94547542767333,,210.8121849716679,-8.748498923756655,,16.527550680866177,24.142361472959305,-1.468096797964702,-57.57607508726659,7.4498564399078315,0.0,0.0,1737.0954340291846,-174047779.0,120.05730107026716
2025-05-01,QCOM,16.151183870790533,31.659909372764126,13.431461879185267,3.4240921122266754,0.2714373551530057,0.3000520266754954,-19.714697719074582,-12.099886926981451,-9.800936622522583,1.8072455754744698,52.702693616822984,0.0,0.0,14.605052697251896,-11778265.0,11.907397227624884
2025-05-01,RDDT,,,,,-0.43113816667371685,0.17079460546606112,-45.13417212627717,-37.51936133418404,-2.6844314810937075,-22.618906341220203,17.45242701837335,0.0,0.0,70.45521859319005,0.0,-19.311391754024054
2025-05-01,RGTI,-10.143237841439046,167.60222083161355,,240.18707120371573,-6.349397590361446,-4.159830398517146,-31.22648329903861,-23.61167250694548,2.274893319804039,-59.372022554634654,34.57329910261755,0.0,0.0,134.99439512756157,-17010198.0,19.912468560833506
2025-05-01,SAP,,,,,,,2.012496790851803,9.627307582944933,6.9694324030674215,26.143838173569712,-1.9358521147515018,0.0,0.0,1.157340492009755,,4.214886589344191
2025-05-01,SHOP,,,,,,,-18.19025076889086,-10.575439976797728,0.010517889277616987,-19.04195603978993,12.520613953510317,0.0,-2.0,3.4921484551344024,0.0,5.473659871831527
2025-05-01,SMCI,125.01273945170696,97.25128280751196,,0.9329851751893952,0.07418983775741572,0.041229117968202784,-3.280143632820509,4.3346671592726205,-13.702185855377436,-39.10516882074292,127.7013984387441,0.0,0.0,-3.2005715869874374,-9094401.0,27.253290890309323
2025-05-01,SNOW,29.214687818124354,54.1940707836531,,,-0.4015033107250284,0.2375303193583933,-11.273270943439728,-3.6584601513465986,6.30433063454825,-32.53413414215102,17.581296392581724,1.0,-3.0,19.073408655815122,0.0,8.32123515726122
2025-05-01,TSM,,,,,,,-17.628050362292534,-10.013239570199406,2.1056951395690193,-8.954836259660937,30.72214641013793,0.0,0.0,,0.0,11.023620917824072
2025-05-01,TXN,-4.4759240521397565,-16.99846860643185,29.007194981430516,,0.34288740731509754,0.32213845099383137,-12.914563826325088,-5.299753034231958,-8.211081768329432,10.144343408568979,21.216121024281254,0.0,0.0,5.611266330392255,-127976207.0,17.16161078976728
2025-05-01,UBER,12.537217349320029,116.04823747680891,40.044554153291315,4.064171538157731,0.06390179954713383,0.033988797521153614,15.573656034530782,23.18846682662391,9.137664699825132,-15.525360498493368,9.916881415207989,-1.0,0.0,1.8605552344706418,-7457465.0,9.617998316232512
2025-05-01,VRT,20.447774021658162,64.90099009900989,53.73052996258403,4.187424526926845,0.1730945330431577,0.04169491122290009,-22.558131506250277,-14.94332071415715,13.22136831366587,4.2975939924710715,33.40225922525075,0.0,1.0,-2.3582315421392903,-293578539.0,11.950293633805131
2025-05-01,WDAY,7.255655048904819,6.796813902968868,44.43423434420748,,0.035680854408756166,0.3961942733898404,-11.23389456881152,-3.6190837767183903,2.0103411277844874,-36.19406689907771,22.24333359075934,-1.0,-1.0,-3.3685392426853205,-59129670.0,8.892586626776811
2025-05-01,ZS,27.771763558898186,-88.80163262951424,,14.50576406289108,-0.04160741625253311,0.3360423365885965,11.178574307719202,18.793385099812333,12.772562455510261,-0.9840177897348146,3.4601731668060465,3.0,3.0,64.93832301141782,-48865101.0,9.539330527174839
2025-06-01,AAPL,4.911391608996318,-3.083007102371771,31.16142296716803,7.464931120578534,0.31811892118711377,0.37665785805987523,-15.876782435907888,-18.523517912515697,-2.1229799807587657,-12.212871218584787,14.606750144300108,0.0,5.0,-0.646767620113944,-68034518.0,-0.09915408012394211
2025-06-01,ABNB,9.676789376037487,-48.61307957076332,,,0.22168803418803418,0.5787920227920228,-4.010714647018299,-6.657450123626107,4.515726821416699,-1.0891662215859133,9.922480620155039,0.0,-2.0,22.4084888641536,-1218426.0,0.7020550041578533
2025-06-01,ADBE,10.538723916532899,40.616538221203925,27.4167765084472,8.19368100952863,0.36288968552888323,0.3230022235331488,-7.634623503465554,-10.281358980073364,8.84209153658604,-27.228372183437198,21.26233600609888,1.0,2.0,-3.6394855571738467,-1194250.0,-5.7709467356290345
2025-06-01,ADI,-6.173752155097856,-14.437740665608311,57.42859553769639,10.623220039472557,0.22711540153764426,0.46119947577346637,-5.25988989040761,-7.906625367015419,7.039345445173173,19.130972799824562,15.315903704718048,0.0,0.0,-1.6741479327087283,-24826997.0,7.696281531743443
2025-06-01,AMAT,5.992226708426096,-7.488021902806297,18.930473234821704,4.531586913454082,0.29662857346292143,0.29114600021360676,0.9736202112830661,-1.6731152653247428,3.7052934317312713,4.984710994594499,26.477368826003712,1.0,1.0,-4.687336484877653,6753100.0,9.340613910176021
2025-06-01,AMD,21.71052631578947,99.55197132616487,80.82481996856467,6.448276952245214,0.09621621621621622,0.10598198198198198,10.387803859982391,7.741068383374583,8.935401819956091,-15.189045783459875,27.618979243127974,0.0,7.0,24.455387997963523,-27779719.0,13.041965398102583
2025-06-01,AMZN,10.084470325354644,74.99203906167074,33.38924991968012,3.345729013107611,0.11024076098740145,0.17515104265176923,2.8908378955261993,0.24410241891839046,6.838472544829721,-27.4715024349635,18.855993949378757,-1.0,-1.0,7.422385330133324,-50144885.0,0.8807197570644076
2025-06-01,ANET,22.308197226041095,32.318508743565765,,14.640055019037296,0.42267794892592986,0.23493701130036795,3.9347393897326333,1.2880039131248244,4.923559849584036,-21.499318022147087,20.053908835530756,2.0,2.0,10.2842585414539,-60098249.0,2.4170173740809986
2025-06-01,ARM,22.090188909201714,106.78851174934726,166.05333455403647,32.85220388512912,0.2073870726229099,,-0.8044620562964844,-3.451197532904293,8.15946570459396,-13.912871076288747,19.151520199904716,0.0,0.0,3.546232464767454,0.0,18.464163634549013
2025-06-01,ASML,,,,,,,0.9330258461221153,-1.7137096304856936,6.474237232771318,-26.670247311429662,23.87395356376645,0.0,0.0,18.259545486505655,,4.445887744836807
2025-06-01,AVGO,40.303615077833534,-13.410126364652285,,20.67305015313938,0.32349758843917914,0.3383520695409782,24.539661973711002,21.892926497103193,23.59957033903328,-37.463010097768446,0.20264030223979823,0.0,0.0,-0.8733150870414548,-171713349.0,2.274658884175973
2025-06-01,BKNG,9.47186619398237,13.336111689935404,34.06209283892119,,0.3249190401062858,0.438885659719339,18.09290546293134,15.446169986323532,12.535612000565187,-32.78304053102439,-3.5727794343919816,1.0,1.0,-6.127727512793438,-11044070.0,-3.5437046400045413
2025-06-01,CRM,5.561928209719391,10.23765996343693,42.37519294984879,6.761207935031663,0.19419045347327132,0.41340012191566616,-6.04584179490717,-8.692577271514978,-1.5111976527010795,37.87208569847529,33.218538898540274,-1.0,-1.0,-3.123144437008986,0.0,0.8438670417501015
2025-06-01,CRWD,26.913866711612133,-108.72881823701496,,,-0.025192609548977635,0.19648636654208967,41.34032837097077,38.69359289436296,16.85634841874075,-19.43252707064802,-12.898268276631352,0.0,1.0,4114.59363359948,0.0,2.637891307187501
2025-06-01,CSCO,0.46781301929050834,-19.181247936612746,25.057944472955196,4.370713145220706,0.2029915682361613,0.24128507991298564,-0.7493229433073179,-3.3960584199151267,5.998055557218618,-23.689785581853474,7.9345790912803915,1.0,-1.0,3.2129699909141207,-8540199.0,5.528572106033991
2025-06-01,DELL,4.850459702016541,67.10329341317365,17.5920652039948,0.7969085700704005,0.06371446210511997,0.050111440141471425,22.439962587384876,19.793227110777067,16.40186581910068,-6.660617835219506,28.21305582379392,0.0,0.0,36.73593208063603,0.0,9.196890661713141
2025-06-01,FTNT,13.832981207605922,56.686676671669176,41.88477316020448,12.74611296620676,0.3151965093940282,0.4505388948585197,0.4936808906263579,-2.153054585981451,1.8882038465627637,0.8212982351930354,3.638003424839842,0.0,0.0,2.6254714811313873,-87662477.0,0.6636091510442865
2025-06-01,GOOGL,13.06538507477699,34.69407567410141,19.089777129037042,5.77973195128024,0.32671602082771545,0.3158434640949868,-1.1056045120881208,-3.7523399886959297,7.351059429439855,14.518694295356172,15.759414771276603,0.0,1.0,8.931300344942226,-32542817.0,-2.153465689799239
2025-06-01,HPE,11.19974359887468,48.35164835164836,8.079073062309853,0.7068098403996113,0.06718760007685903,-0.039422276308204704,10.180449848095785,7.533714371487976,7.358537544420707,-30.859009411226378,25.391792194018613,0.0,-3.0,4.692346707703865,-18880764.0,3.4618806183707163
2025-06-01,HPQ,2.5225633473056064,-14.358625382783263,9.041286895634125,0.4062534705188078,0.06316991417731777,0.03933846550517515,-17.63588647732893,-20.28262195393674,-5.28357983024077,21.6662188349138,30.069694676461832,0.0,0.0,-1.121937633058413,-12093188.0,-2.916761791178546
2025-06-01,INTC,-3.9701649256838722,-585.4648303000492,,1.5958731750334094,-0.2056783048035593,0.06967800316718196,-5.281008647386676,-7.927744123994485,-7.053479491117098,-30.198400563367223,25.532826723305014,1.0,0.0,71.71598792794745,0.0,7.345495338155805
2025-06-01,INTU,14.993992284828938,12.890625,60.49533750952744,11.468618522513138,0.24378574571051473,0.04058512978442587,23.8145882935062,21.167852816898392,19.558155413094312,29.047009622541474,7.959108048934604,2.0,1.0,0.11674664647923443,-305649035.0,-0.31895500326072357
2025-06-01,IONQ,69.92383282686767,90.74077341567417,,227.7306860410473,-5.928374015839468,-1.7564855888705668,96.30171119343598,93.65497571682818,36.89611647674149,55.62000799170299,-67.15418951442422,0.0,0.0,84.73403867813168,-75022059.0,1.4049783069062682
2025-06-01,KLAC,20.33105908966981,41.570421634080134,27.35660534938841,8.752439960185505,0.05470636067599433,0.3250449604317033,6.665668225180443,4.0189327485726345,7.656774534621613,-11.080655721704613,5.181543196299754,0.0,0.0,4.63384917309884,-13240167.0,12.307841978887456
2025-06-01,LRCX,20.325408029247093,29.040890829902377,28.481131677688566,6.000555521481479,0.30850204295650513,0.24316163239271452,2.2528881527940747,-0.3938473238137341,9.00775395814275,-22.659617062751337,13.776189867659582,0.0,-2.0,-3.262872230395035,-9906598.0,11.34573512985857
2025-06-01,META,19.37328325578789,45.624808776607374,25.210261102576478,,0.42919112467715426,0.41879549189950693,3.5811750427311884,0.9344395661233795,11.116851511140858,-39.694676775124506,-8.476366411253567,0.0,0.0,14.622158180581678,0.0,4.198473596217944
2025-06-01,MPWR,30.574946441037,345.7186190147594,17.49553136044612,13.157067975515652,0.25667754189869235,0.3480286529613884,11.209205877379569,8.56247040077176,9.468617433481285,-42.78707215650863,22.705315807816852,0.0,0.0,2.5019071578077803,-33224087.0,3.5832898633133103
2025-06-01,MRVL,21.59756120368812,-49.852055912661974,,7.993475419995323,-0.045741882892166665,0.16312656689788824,-14.937341271493398,-17.584076748101207,0.4006465990893382,20.855830661850348,58.85471146836117,-1.0,-1.0,38.02252737068385,-8100094.0,15.145593203681607
2025-06-01,MSFT,14.128597031075651,12.130283937294761,35.32188515836475,12.57433733149134,0.4523165808673753,0.48409318173400984,17.262504364374664,14.615768887766855,12.686703484053652,-16.944660128698143,11.914961754346942,0.0,0.0,1.3610961795980048,-61063249.0,5.201627367170469
2025-06-01,MU,71.05176933158583,-224.0244226174675,22.486859232827413,3.362956713196099,0.1975545126584299,0.3041215720077898,1.7459014421532082,-0.9008340344546006,12.194299076000936,-32.14163794001846,29.13048599592516,-1.0,0.0,26.492841409338883,-7178576.0,24.343046032060744
2025-06-01,NBIS,,,,,,,31.296892820702894,28.650157344095085,33.59847068190096,22.010685600315117,42.40362811791385,0.0,0.0,210.13135560921825,0.0,31.815655021743883
2025-06-01,NFLX,15.003600972099296,44.050648018462546,57.05245726500658,12.792008483379659,0.2771012468048763,0.19759481210007823,35.47485662832492,32.82812115171711,14.159102702031134,-41.012019941759284,-11.294551024353815,0.0,-4.0,1.206348805524922,-164684778.0,2.835151994236873
2025-06-01,NOW,21.006541464443984,-20.22821576763485,137.18996086793484,18.246961331438587,0.12930508326793966,0.4170372307960589,18.863662170212535,16.216926693604726,12.390988519888957,-28.90082522891625,5.153204580484094,1.0,2.0,1.1462168861691793,-4495678.0,-3.1330563530873934
2025-06-01,NVDA,86.16967934414721,80.22911873796892,,22.23983082942271,0.5802915530417803,0.31916641416691915,19.92406267277207,17.27732719616426,16.289286786071578,-12.176651259255266,24.49894481667696,0.0,-1.0,6.747744199310975,-170410457.0,4.94978386641538
2025-06-01,OKLO,,-924.3279113555882,,,,,100.6851933842376,98.03845790762979,80.32316277969022,93.69608945123346,-0.10116569196041425,0.0,0.0,72.23770174563566,-19676430.0,5.091537096804344
2025-06-01,ON,-18.277341834232463,-70.80711102944555,29.180555873446995,2.634353465255002,0.10034056981681244,0.2983361589125771,-7.4449360231597534,-10.091671499767562,4.542447609122635,-23.542290440534607,36.411231260254496,-1.0,0.0,6.747744199310975,-3883087.0,24.988239362115205
2025-06-01,ORCL,6.23309845743667,12.510409919496613,38.33746037013094,8.206428123952676,0.3093057024541527,0.46942616926303715,7.066660197894414,4.4199247212866055,13.579817191457089,-17.708597291409866,5.513091321702812,-1.0,-1.0,10.087989460232588,-707874334.0,24.296081827017456
2025-06-01,PANW,13.905253295342245,-49.42801111292695,109.01982899090382,14.437950215860894,0.11088825537764657,0.5477593608798044,6.350525594589307,3.703790117981498,7.162905696564459,34.14513134764823,7.234936793558089,1.0,5.0,16.938173831043244,-800366410.0,4.341582001112743
2025-06-01,PLTR,33.45351911862233,86.43757166705323,572.9565164317256,99.82471636159208,0.1301980337872196,0.21274153907000395,55.19961499907811,52.5528795224703,24.676198544110584,-22.376783993693007,-38.37416370613296,1.0,0.0,18.879177417439585,-821783933.0,5.9678925200612465
2025-06-01,QBTS,121.60788381742739,75.00629814768163,,222.71068617524,-3.323409633478444,-2.550250432991621,215.2509742252938,212.604238748686,71.68149070708498,88.32011081538617,-33.659930288139684,0.0,0.0,1034.808080611132,-204089163.0,-12.682647297250293
2025-06-01,QCOM,16.151183870790533,31.659909372764126,14.42384369519292,3.6770807131007825,0.2714373551530057,0.3000520266754954,-9.936746967746213,-12.583482444354022,-0.540050943914161,-7.13301493061228,35.97689806241977,0.0,0.0,0.12329164662510443,-10201335.0,5.067114456254296
2025-06-01,RDDT,,,22.515029754332886,,0.022482017490305966,0.21908205212047713,-16.144199091784273,-18.790934568392082,4.151600863486693,-3.0928544831466676,19.158880123026446,0.0,0.0,22.079931499008374,0.0,19.650342216894746
2025-06-01,RGTI,-28.37701220934754,89.71954885144638,,377.33621168783617,-7.9866449511400655,-6.303908794788273,29.518707621418038,26.87197214481023,22.32199395835117,52.39822901786426,-1.7341012603700245,0.0,0.0,89.74470952569726,-23552065.0,-11.990214025981949
2025-06-01,SAP,,,,,,,10.404017150259893,7.757281673652083,9.268235683920988,-25.421401128096132,-5.844902615516034,0.0,0.0,27.584954629947497,,-4.549340582302963
2025-06-01,SHOP,,,,,,,7.080799122905335,4.434063646297526,10.783691432697239,22.46155914072727,1.0840810550642788,0.0,-2.0,-0.3163855448632578,0.0,3.228836504454069
2025-06-01,SMCI,82.492305315536,9.719349088170537,,1.1072251087718032,0.060876497237794466,0.039795834160109636,4.654808318952575,2.008072842344766,10.201182868969138,-15.041415784450196,86.22355275912767,0.0,0.0,321.8761757107728,-31340257.0,-0.7524305037631684
2025-06-01,SNOW,27.49907939270799,51.03190282039427,,,-0.4048936899978931,0.2781157473082309,29.425456817848804,26.778721341240995,25.43545858424192,58.38302142892611,2.6995789870704057,0.0,-3.0,30.555613245489308,0.0,1.6843548440611533
2025-06-01,TSM,,,,,,,9.58397585519224,6.9372403785844305,12.046704707504396,-31.66945202807415,16.792511828419986,0.0,0.0,,0.0,8.339686967302029
2025-06-01,TXN,-4.4759240521397565,-16.99846860643185,33.514248241077766,,0.34288740731509754,0.32213845099383137,-3.2070383056625684,-5.853773782270377,8.203106570437345,-13.163945725595216,4.914770343389074,0.0,0.0,0.6566382025317496,-100732067.0,9.326310140334048
2025-06-01,UBER,12.861178055922661,185.3526220614828,38.605506267022655,4.042308243492962,0.07478416605437178,0.10013317413666421,10.344837244411021,7.6981017678032115,6.034228702065048,3.6453305369656075,10.911184744734136,-1.0,0.0,13.352935166523878,-10692429.0,1.9129584956920853
2025-06-01,VRT,20.447774021658162,64.90099009900989,62.65948983125909,4.883292324621601,0.1730945330431577,0.04169491122290009,26.97090244085274,24.32416696424493,23.56180290539993,-47.48838863708811,16.5133082233482,0.0,1.0,47.586917197117955,-5749235.0,6.7288466707884576
2025-06-01,WDAY,15.212109105937465,5.539102099927584,45.28519318352233,,0.03069238538572399,0.3044272158887571,-1.8503835797585189,-4.497119056366328,1.670667038720186,50.603290676416805,21.165040934811998,0.0,0.0,13.646863111985917,-59883514.0,-4.508576455679236
2025-06-01,ZS,34.3574915009591,-72.0361716857044,,16.854921415975664,-0.048362682423175825,0.31957073250412193,32.06553911745929,29.418803640851475,24.947491286950772,19.5154632114416,0.35752703483482584,2.0,2.0,18.765564260065613,-56999351.0,5.893989771125452
2025-07-01,AAPL,4.911391608996318,-3.083007102371771,32.242802890290356,7.723983046730618,0.31811892118711377,0.37665785805987523,20.68933060209559,-4.084264568466622,2.3860267266047286,-1.4596214892423465,10.670853820711223,-1.0,4.0,-0.646767620113944,-43037123.0,2.2423252819778083
2025-07-01,ABNB,9.676789376037487,-48.61307957076332,,,0.22168803418803418,0.5787920227920228,28.1199740128492,3.34637884228699,4.010806257499699,-17.728203006449796,4.718998718762091,-1.0,-4.0,22.4084888641536,-70286332.0,1.9644070527809143
2025-07-01,ADBE,10.631944784375147,35.24315810198857,25.150738043843212,7.407933392602149,0.36374496703685677,0.31494181673377286,15.323531206916364,-9.45006396364585,-0.2513924278425228,29.135831214889272,28.394484767181382,0.0,0.0,-3.6394855571738467,-860950.0,-6.228006388066065
2025-07-01,ADI,-6.173752155097856,-14.437740665608311,64.87773207367445,12.001171490049568,0.22711540153764426,0.46119947577346637,45.54496894083462,20.771373770272405,11.66222820592897,-21.46643900610966,3.078260027182078,1.0,1.0,-1.6741479327087283,-21967335.0,-0.0664902205011586
2025-07-01,AMAT,5.992226708426096,-7.488021902806297,22.192432932610064,5.312436588755482,0.29662857346292143,0.29114600021360676,42.898969387129405,18.12537421656719,12.299318824953875,-1.7057984708651275,8.591867584004476,1.0,-1.0,-4.687336484877653,6652727.0,4.816065317211482
2025-07-01,AMD,21.71052631578947,99.55197132616487,99.35036540901575,7.926261657164978,0.09621621621621622,0.10598198198198198,74.03145659590477,49.25786142534256,19.5150917667541,35.88280495947491,6.2197905572282775,3.0,10.0,24.455387997963523,-7984235.0,15.347879873611348
2025-07-01,AMZN,10.084470325354644,74.99203906167074,35.905538552747096,3.5978706426817126,0.11024076098740145,0.17515104265176923,29.180828538101466,4.407233367539254,8.705195042022385,6.4892100836668964,11.211907063030946,-1.0,-1.0,7.422385330133324,-785890692.0,4.009795912491265
2025-07-01,ANET,22.308197226041095,32.318508743565765,,16.713387647131857,0.42267794892592986,0.23493701130036795,42.31655203181206,17.54295686124985,9.409849154231797,10.46003205623418,6.171976538488555,1.0,0.0,10.2842585414539,-165223090.0,12.839951954331319
2025-07-01,ARM,22.090188909201714,106.78851174934726,208.44000244140625,41.23803642012099,0.2073870726229099,,82.16033836747137,57.38674319690915,19.23439285962203,-3.466540867467083,-3.9656924300083163,0.0,0.0,3.546232464767454,0.0,3.57576682173375
2025-07-01,ASML,,,,,,,33.18071676516523,8.407121594603018,7.2211729220140075,-7.127729223606671,15.45867773746743,-2.0,-2.0,18.259545486505655,,-8.955426936455101
2025-07-01,AVGO,33.851099274971254,25.73736980434147,,21.667002050103342,0.35942923254917086,0.32342320232794586,70.07186271336496,45.29826754280275,14.980422760233104,1.5736253066326533,1.8560542790968082,0.0,0.0,-0.8733150870414548,-368669111.0,8.865314274434223
2025-07-01,BKNG,9.47186619398237,13.336111689935404,35.430353562934,,0.3249190401062858,0.438885659719339,37.85823564882662,13.084640478264408,8.396138333898762,-1.7083156854440174,-5.300722396375102,1.0,1.0,-6.127727512793438,-16469767.0,-0.9349598134900217
2025-07-01,CRM,5.561928209719391,10.23765996343693,43.488375756048384,6.938822711472331,0.19419045347327132,0.41340012191566616,11.79519358136969,-12.978401589192522,0.542807264623768,25.585093898469857,29.570766190239638,-1.0,-1.0,-3.123144437008986,0.0,-3.541619129370266
2025-07-01,CRWD,35.36074461104448,-291.05481039907266,,,-0.06093342830381463,0.3102459319607101,51.38751980933838,26.613924638776165,8.529708196591578,-9.226533942724668,-8.48185692475779,-5.0,-5.0,4114.59363359948,0.0,-2.1318147003097865
2025-07-01,CSCO,0.46781301929050834,-19.181247936612746,27.466751410036668,4.790867486115021,0.2029915682361613,0.24128507991298564,29.91164245757394,5.138047287011727,10.100222007948778,21.030604127099583,-0.13900435801552646,2.0,0.0,3.2129699909141207,-11522072.0,-0.5051302682596126
2025-07-01,DELL,9.45094000067912,48.86892880904856,19.092342005582136,0.8455055927873031,0.06550087382757158,0.05529415414525186,68.77070508536633,43.99710991480412,12.910038264167856,-12.821035914371059,17.68736797553041,0.0,0.0,36.73593208063603,0.0,5.939372471080584
2025-07-01,FTNT,13.832981207605922,56.686676671669176,42.152263500072344,12.82751395831155,0.3151965093940282,0.4505388948585197,16.199658005796614,-8.5739371647656,-0.1760051837644272,-12.403031596163604,3.2833184936836624,0.0,1.0,2.6254714811313873,-83351426.0,4.403009003996439
2025-07-01,GOOGL,13.06538507477699,34.69407567410141,19.569172177995956,5.924876384503551,0.32671602082771545,0.3158434640949868,21.667496589867973,-3.1060985806942387,5.576929226700589,17.443803984938388,13.464676908074868,1.0,2.0,8.931300344942226,-18837760.0,8.109655255716874
2025-07-01,HPE,11.786521616275781,-18.594355285002763,19.668738047281902,0.8307384138655808,0.017820468261240483,-0.038895383740402543,64.90667649156914,40.13308132100693,17.844541682594684,17.27578078770553,10.01547435411192,0.0,0.0,4.692346707703865,-3279965.0,0.8789041981494217
2025-07-01,HPQ,2.5225633473056064,-14.358625382783263,9.365036128570676,0.42080054229924047,0.06316991417731777,0.03933846550517515,17.877597798774424,-6.895997371787788,-0.5246017761815547,7.218319162212916,25.573186248552247,0.0,0.0,-1.121937633058413,-2776547.0,-2.627453459735829
2025-07-01,INTC,-3.9701649256838722,-585.4648303000492,,1.865253405696477,-0.2056783048035593,0.06967800316718196,26.03420540094248,1.2606102303802658,9.427530864271283,1.0107710479479115,-0.4852076360446267,0.0,-2.0,71.71598792794745,0.0,1.7943100243648091
2025-07-01,INTU,14.993992284828938,12.890625,62.59408842257368,11.866496682821158,0.24378574571051473,0.04058512978442587,43.54249106199377,18.76889589143156,10.989374939909746,1.8978495622920644,4.715274072987463,1.0,-1.0,0.11674664647923443,-318299731.0,-1.9094967949116914
2025-07-01,IONQ,69.92383282686767,90.74077341567417,,226.3758088303009,-5.928374015839468,-1.7564855888705668,88.43983637315517,63.666241202592964,11.259699060736361,2.1208775682837855,-66.95760472771337,0.0,0.0,84.73403867813168,-425943701.0,10.798009964636513
2025-07-01,KLAC,20.33105908966981,41.570421634080134,32.48795737956557,10.394158659750168,0.05470636067599433,0.3250449604317033,50.29171596003583,25.51812078947362,14.986604133862924,-6.570984898384302,-9.186752353087869,0.0,0.0,4.63384917309884,-14416498.0,4.3288628759313275
